dt,Цена на арматуру,log_price,lag_1,lag_2,month,quarter,year
2021-07-19,72500,11.191341840842766,11.205040685200927,11.211820372186306,7,3,2021
2021-07-26,71500,11.177452728682098,11.191341840842766,11.205040685200927,7,3,2021
2021-08-02,69500,11.149082031552883,11.177452728682098,11.191341840842766,8,3,2021
2021-08-09,66000,11.097410021008562,11.149082031552883,11.177452728682098,8,3,2021
2021-08-16,65000,11.082142548877775,11.097410021008562,11.149082031552883,8,3,2021
2021-08-23,63500,11.058795184880783,11.082142548877775,11.097410021008562,8,3,2021
2021-08-30,62000,11.03488966402723,11.058795184880783,11.082142548877775,8,3,2021
2021-09-06,59000,10.985292722887856,11.03488966402723,11.058795184880783,9,3,2021
2021-09-13,56500,10.941995917134532,10.985292722887856,11.03488966402723,9,3,2021
2021-09-20,55000,10.915088464214607,10.941995917134532,10.985292722887856,9,3,2021
2021-09-27,54000,10.896739325546411,10.915088464214607,10.941995917134532,9,3,2021
2021-10-04,56800,10.947291604709243,10.896739325546411,10.915088464214607,10,4,2021
2021-10-11,59000,10.985292722887856,10.947291604709243,10.896739325546411,10,4,2021
2021-10-18,64000,11.06663836234181,10.985292722887856,10.947291604709243,10,4,2021
2021-10-25,73000,11.198214720130528,11.06663836234181,10.985292722887856,10,4,2021
2021-11-01,77000,11.251560700835821,11.198214720130528,11.06663836234181,11,4,2021
2021-11-08,79000,11.27720313144916,11.251560700835821,11.198214720130528,11,4,2021
2021-11-15,78000,11.26446410567173,11.27720313144916,11.251560700835821,11,4,2021
2021-11-22,72500,11.191341840842766,11.26446410567173,11.27720313144916,11,4,2021
2021-11-29,64000,11.06663836234181,11.191341840842766,11.26446410567173,11,4,2021
2021-12-06,61500,11.02679245379461,11.06663836234181,11.191341840842766,12,4,2021
2021-12-13,60500,11.010398644018933,11.02679245379461,11.06663836234181,12,4,2021
2021-12-20,61500,11.02679245379461,11.010398644018933,11.02679245379461,12,4,2021
2021-12-27,62500,11.042921835724492,11.02679245379461,11.010398644018933,12,4,2021
2022-01-03,63500,11.058795184880783,11.042921835724492,11.02679245379461,1,1,2022
2022-01-10,63500,11.058795184880783,11.058795184880783,11.042921835724492,1,1,2022
2022-01-17,63700,11.061939841560255,11.058795184880783,11.058795184880783,1,1,2022
2022-01-24,62500,11.042921835724492,11.061939841560255,11.058795184880783,1,1,2022
2022-01-31,62900,11.049301442688533,11.042921835724492,11.061939841560255,1,1,2022
2022-02-07,65000,11.082142548877775,11.049301442688533,11.042921835724492,2,1,2022
2022-02-14,65500,11.089805421623343,11.082142548877775,11.049301442688533,2,1,2022
2022-02-21,69000,11.141861783579396,11.089805421623343,11.082142548877775,2,1,2022
2022-02-28,78000,11.26446410567173,11.141861783579396,11.089805421623343,2,1,2022
2022-03-07,77000,11.251560700835821,11.26446410567173,11.141861783579396,3,1,2022
2022-03-14,74000,11.211820372186306,11.251560700835821,11.26446410567173,3,1,2022
2022-03-21,67000,11.112447898373103,11.211820372186306,11.251560700835821,3,1,2022
2022-03-28,69500,11.149082031552883,11.112447898373103,11.211820372186306,3,1,2022
2022-04-04,69500,11.149082031552883,11.149082031552883,11.112447898373103,4,2,2022
2022-04-11,67500,11.119882876860622,11.149082031552883,11.149082031552883,4,2,2022
2022-04-18,64000,11.06663836234181,11.119882876860622,11.149082031552883,4,2,2022
2022-04-25,61500,11.02679245379461,11.06663836234181,11.119882876860622,4,2,2022
2022-05-02,58000,10.968198289528557,11.02679245379461,11.06663836234181,5,2,2022
2022-05-09,56000,10.933106969717286,10.968198289528557,11.02679245379461,5,2,2022
2022-05-16,54000,10.896739325546411,10.933106969717286,10.968198289528557,5,2,2022
2022-05-23,50000,10.819778284410283,10.896739325546411,10.933106969717286,5,2,2022
2022-05-30,46000,10.736396675471232,10.819778284410283,10.896739325546411,5,2,2022
2022-06-06,43500,10.680516217076775,10.736396675471232,10.819778284410283,6,2,2022
2022-06-13,42000,10.645424897265505,10.680516217076775,10.736396675471232,6,2,2022
2022-06-20,43000,10.668955394675699,10.645424897265505,10.680516217076775,6,2,2022
2022-06-27,44000,10.691944912900398,10.668955394675699,10.645424897265505,6,2,2022
2022-07-04,45000,10.714417768752456,10.691944912900398,10.668955394675699,7,3,2022
2022-07-11,45500,10.725467604939041,10.714417768752456,10.691944912900398,7,3,2022
2022-07-18,47000,10.757902880692196,10.725467604939041,10.714417768752456,7,3,2022
2022-07-25,47500,10.768484990022733,10.757902880692196,10.725467604939041,7,3,2022
2022-08-01,47500,10.768484990022733,10.768484990022733,10.757902880692196,8,3,2022
2022-08-08,49000,10.799575577092764,10.768484990022733,10.768484990022733,8,3,2022
2022-08-15,47500,10.768484990022733,10.799575577092764,10.768484990022733,8,3,2022
2022-08-22,46500,10.747207591575448,10.768484990022733,10.799575577092764,8,3,2022
2022-08-29,46000,10.736396675471232,10.747207591575448,10.768484990022733,8,3,2022
2022-09-05,46000,10.736396675471232,10.736396675471232,10.747207591575448,9,3,2022
2022-09-12,46000,10.736396675471232,10.736396675471232,10.736396675471232,9,3,2022
2022-09-19,46000,10.736396675471232,10.736396675471232,10.736396675471232,9,3,2022
2022-09-26,45500,10.725467604939041,10.736396675471232,10.736396675471232,9,3,2022
2022-10-03,45500,10.725467604939041,10.725467604939041,10.736396675471232,10,4,2022
2022-10-10,45000,10.714417768752456,10.725467604939041,10.725467604939041,10,4,2022
2022-10-17,44000,10.691944912900398,10.714417768752456,10.725467604939041,10,4,2022
2022-10-24,43000,10.668955394675699,10.691944912900398,10.714417768752456,10,4,2022
2022-10-31,42000,10.645424897265505,10.668955394675699,10.691944912900398,10,4,2022
2022-11-07,41500,10.63344870621879,10.645424897265505,10.668955394675699,11,4,2022
2022-11-14,41000,10.621327345686446,10.63344870621879,10.645424897265505,11,4,2022
2022-11-21,40000,10.596634733096073,10.621327345686446,10.63344870621879,11,4,2022
2022-11-28,40000,10.596634733096073,10.596634733096073,10.621327345686446,11,4,2022
2022-12-05,40500,10.60905725309463,10.596634733096073,10.596634733096073,12,4,2022
2022-12-12,41700,10.638256407786892,10.60905725309463,10.596634733096073,12,4,2022
2022-12-19,41700,10.638256407786892,10.638256407786892,10.60905725309463,12,4,2022
2022-12-26,42500,10.657259354912508,10.638256407786892,10.638256407786892,12,4,2022
2023-01-02,42700,10.661954199216716,10.657259354912508,10.638256407786892,1,1,2023
2023-01-09,42700,10.661954199216716,10.661954199216716,10.657259354912508,1,1,2023
2023-01-16,42700,10.661954199216716,10.661954199216716,10.661954199216716,1,1,2023
2023-01-23,42800,10.664293381569887,10.661954199216716,10.661954199216716,1,1,2023
2023-01-30,42800,10.664293381569887,10.664293381569887,10.661954199216716,1,1,2023
2023-02-06,44500,10.703244468154331,10.664293381569887,10.664293381569887,2,1,2023
2023-02-13,44500,10.703244468154331,10.703244468154331,10.664293381569887,2,1,2023
2023-02-20,46000,10.736396675471232,10.703244468154331,10.703244468154331,2,1,2023
2023-02-27,49200,10.803648902480399,10.736396675471232,10.703244468154331,2,1,2023
2023-03-06,53700,10.891168280496956,10.803648902480399,10.736396675471232,3,1,2023
2023-03-13,55500,10.924138299734526,10.891168280496956,10.803648902480399,3,1,2023
